id,name,status,date,category,amount,currency,salary,balance_left
36,Нұрсұлтан,Карта,2025-08-28,Кофе и рестораны,8398,KZT,2456129,1078509
20,Данияр,Карта,2025-10-08,Кофе и рестораны,12745,KZT,658844,37786
7,Айым,Карта,2025-08-09,Отдых дома,690,KZT,730892,532540
47,Қайрат,Карта,2025-08-20,АЗС,4744,KZT,813028,447386
1,Айгерім,Карта,2025-07-25,Доставка еды,5348,KZT,2168344,170820
45,Темірлан,Карта,2025-09-28,Продукты питания,9102,KZT,2045609,2305548
50,Әсел,Карта,2025-08-23,Продукты питания,36285,KZT,2439680,271729
18,Ботагөз,Карта,2025-10-17,Продукты питания,10092,KZT,1151505,531208
48,Қуат,Карта,2025-07-23,Продукты питания,2069,KZT,442697,2156
24,Ерлан,Карта,2025-08-11,Путешествия,84497,KZT,2364205,2130238
29,Зере,Карта,2025-08-21,Отели,20924,KZT,1063354,1206709
3,Айжан,Карта,2025-08-20,Кофе и рестораны,7765,KZT,1106392,851824
14,Ақмарал,Карта,2025-08-07,Развлечения,9705,KZT,1199272,209166
5,Айнұр,Карта,2025-10-10,Доставка еды,8288,KZT,2297210,6014
5,Айнұр,Карта,2025-10-16,Кофе и рестораны,14905,KZT,2297210,6014
4,Айназ,Карта,2025-10-15,Доставка еды,718,KZT,947937,767480
45,Темірлан,Карта,2025-08-15,Такси,2968,KZT,2045609,2305548
41,Санжар,Карта,2025-10-04,Продукты питания,2075,KZT,2093193,1709280
40,Самал,Карта,2025-08-13,Продукты питания,9562,KZT,1486273,750536
24,Ерлан,Карта,2025-07-24,Отели,88152,KZT,2364205,2130238
48,Қуат,Карта,2025-10-16,Такси,325,KZT,442697,2156
11,Арман,Карта,2025-08-30,Кофе и рестораны,32103,KZT,2449275,1140829
44,Талғат,Карта,2025-08-04,Кофе и рестораны,1178,KZT,1827179,1061071
25,Жазира,Карта,2025-08-07,Кофе и рестораны,23112,KZT,2152892,1220948
39,Салтанат,Карта,2025-07-23,Играем дома,7587,KZT,1500725,1461805
21,Динара,Карта,2025-10-14,АЗС,10694,KZT,1590432,512113
50,Әсел,Карта,2025-07-21,АЗС,21033,KZT,2439680,271729
42,Серік,Карта,2025-10-12,Такси,1531,KZT,1118128,848420
10,Арайлым,Карта,2025-09-11,Доставка еды,2531,KZT,903264,834909
9,Алтынай,Карта,2025-10-13,Доставка еды,1347,KZT,1816149,1494081
16,Бауыржан,Карта,2025-09-17,Развлечения,7224,KZT,1598485,1288866
41,Санжар,Карта,2025-09-08,Развлечения,11275,KZT,2093193,1709280
36,Нұрсұлтан,Карта,2025-07-28,Доставка еды,12647,KZT,2456129,1078509
39,Салтанат,Карта,2025-10-05,АЗС,4942,KZT,1500725,1461805
48,Қуат,Карта,2025-10-02,Продукты питания,3060,KZT,442697,2156
34,Назым,Карта,2025-08-19,Развлечения,2513,KZT,450547,441763
45,Темірлан,Карта,2025-07-29,Кофе и рестораны,5736,KZT,2045609,2305548
43,Сәуле,Карта,2025-09-04,Продукты питания,26460,KZT,2191949,434365
49,Әлихан,Карта,2025-09-15,Отели,22679,KZT,1523631,877437
19,Гаухар,Карта,2025-09-03,Продукты питания,5220,KZT,697027,1874
45,Темірлан,Карта,2025-08-22,Играем дома,7185,KZT,2045609,2305548
3,Айжан,Карта,2025-09-17,Доставка еды,3609,KZT,1106392,851824
48,Қуат,Карта,2025-08-07,Продукты питания,6376,KZT,442697,2156
39,Салтанат,Карта,2025-09-27,Такси,1030,KZT,1500725,1461805
50,Әсел,Карта,2025-09-19,Продукты питания,19502,KZT,2439680,271729
37,Раушан,Карта,2025-09-25,Играем дома,1994,KZT,1261443,212419
7,Айым,Карта,2025-09-06,Продукты питания,8415,KZT,730892,532540
13,Ақбота,Карта,2025-07-20,Отели,41824,KZT,1461785,1723019
24,Ерлан,Карта,2025-09-02,Продукты питания,11403,KZT,2364205,2130238
20,Данияр,Карта,2025-08-31,Продукты питания,5265,KZT,658844,37786
20,Данияр,Карта,2025-08-11,Кофе и рестораны,9125,KZT,658844,37786
50,Әсел,Карта,2025-08-02,АЗС,16635,KZT,2439680,271729
35,Нұржан,Карта,2025-07-20,Доставка еды,5096,KZT,2076357,623460
11,Арман,Карта,2025-09-28,АЗС,3381,KZT,2449275,1140829
23,Ерасыл,Карта,2025-07-21,Продукты питания,9423,KZT,1198223,598112
3,Айжан,Карта,2025-08-27,АЗС,2943,KZT,1106392,851824
48,Қуат,Карта,2025-08-31,Развлечения,563,KZT,442697,2156
26,Жандос,Карта,2025-09-25,Кофе и рестораны,21078,KZT,2241153,1220415
43,Сәуле,Карта,2025-08-19,Продукты питания,24193,KZT,2191949,434365
35,Нұржан,Карта,2025-09-27,Такси,4170,KZT,2076357,623460
11,Арман,Карта,2025-10-16,Кофе и рестораны,30689,KZT,2449275,1140829
27,Жанель,Карта,2025-08-19,Продукты питания,24390,KZT,2466811,478293
46,Томирис,Карта,2025-08-28,Такси,796,KZT,555224,575506
4,Айназ,Карта,2025-10-06,Кофе и рестораны,9985,KZT,947937,767480
12,Аружан,Карта,2025-10-09,Такси,5047,KZT,2121500,575730
44,Талғат,Карта,2025-08-29,Продукты питания,21598,KZT,1827179,1061071
2,Айдос,Карта,2025-10-02,Развлечения,3415,KZT,862587,935275
39,Салтанат,Карта,2025-07-21,Отдых дома,1308,KZT,1500725,1461805
48,Қуат,Карта,2025-07-22,Продукты питания,2894,KZT,442697,2156
41,Санжар,Карта,2025-07-22,Отдых дома,3502,KZT,2093193,1709280
14,Ақмарал,Карта,2025-08-09,Путешествия,83929,KZT,1199272,209166
31,Мадина,Карта,2025-09-02,Путешествия,6880,KZT,896448,537204
29,Зере,Карта,2025-09-02,Кофе и рестораны,13559,KZT,1063354,1206709
44,Талғат,Карта,2025-08-10,Продукты питания,5146,KZT,1827179,1061071
35,Нұржан,Карта,2025-07-24,Развлечения,7997,KZT,2076357,623460
13,Ақбота,Карта,2025-09-15,АЗС,8763,KZT,1461785,1723019
10,Арайлым,Карта,2025-08-21,Кофе и рестораны,4595,KZT,903264,834909
47,Қайрат,Карта,2025-08-22,Кофе и рестораны,12107,KZT,813028,447386
25,Жазира,Карта,2025-09-29,Кофе и рестораны,2851,KZT,2152892,1220948
12,Аружан,Карта,2025-09-12,Кино,1352,KZT,2121500,575730
41,Санжар,Карта,2025-10-05,Продукты питания,4612,KZT,2093193,1709280
10,Арайлым,Карта,2025-08-28,Доставка еды,2825,KZT,903264,834909
35,Нұржан,Карта,2025-10-02,Такси,4013,KZT,2076357,623460
24,Ерлан,Карта,2025-08-16,Продукты питания,25581,KZT,2364205,2130238
41,Санжар,Карта,2025-10-11,Продукты питания,4660,KZT,2093193,1709280
29,Зере,Карта,2025-08-21,Кофе и рестораны,10939,KZT,1063354,1206709
11,Арман,Карта,2025-08-05,Кофе и рестораны,1736,KZT,2449275,1140829
39,Салтанат,Карта,2025-08-24,Развлечения,5388,KZT,1500725,1461805
1,Айгерім,Карта,2025-08-06,Играем дома,7710,KZT,2168344,170820
1,Айгерім,Карта,2025-10-01,Продукты питания,5488,KZT,2168344,170820
43,Сәуле,Карта,2025-08-25,Отдых дома,3166,KZT,2191949,434365
47,Қайрат,Карта,2025-08-27,Продукты питания,6446,KZT,813028,447386
2,Айдос,Карта,2025-09-15,Развлечения,667,KZT,862587,935275
48,Қуат,Карта,2025-08-22,АЗС,3233,KZT,442697,2156
10,Арайлым,Карта,2025-10-14,Доставка еды,1175,KZT,903264,834909
40,Самал,Карта,2025-10-01,Развлечения,755,KZT,1486273,750536
6,Айсұлу,Карта,2025-10-11,Продукты питания,7607,KZT,584808,271086
3,Айжан,Карта,2025-09-30,Продукты питания,7281,KZT,1106392,851824
42,Серік,Карта,2025-08-16,Развлечения,1236,KZT,1118128,848420
3,Айжан,Карта,2025-07-25,Путешествия,7853,KZT,1106392,851824
30,Инабат,Карта,2025-10-07,АЗС,11515,KZT,2288846,1844876
13,Ақбота,Карта,2025-08-09,Продукты питания,13317,KZT,1461785,1723019
10,Арайлым,Карта,2025-08-17,Кино,1344,KZT,903264,834909
28,Жансая,Карта,2025-09-12,Развлечения,9878,KZT,1343635,525236
13,Ақбота,Карта,2025-10-18,Кофе и рестораны,6608,KZT,1461785,1723019
6,Айсұлу,Карта,2025-08-28,Играем дома,2607,KZT,584808,271086
36,Нұрсұлтан,Карта,2025-07-26,Кофе и рестораны,1034,KZT,2456129,1078509
19,Гаухар,Карта,2025-08-05,АЗС,5294,KZT,697027,1874
42,Серік,Карта,2025-08-29,АЗС,7331,KZT,1118128,848420
34,Назым,Карта,2025-10-04,Отдых дома,498,KZT,450547,441763
22,Дияс,Карта,2025-08-04,АЗС,19988,KZT,2393606,97129
50,Әсел,Карта,2025-07-20,АЗС,25219,KZT,2439680,271729
19,Гаухар,Карта,2025-08-25,Развлечения,1291,KZT,697027,1874
40,Самал,Карта,2025-10-12,Продукты питания,7865,KZT,1486273,750536
50,Әсел,Карта,2025-07-28,АЗС,7016,KZT,2439680,271729
26,Жандос,Карта,2025-09-25,Отели,62776,KZT,2241153,1220415
22,Дияс,Карта,2025-08-23,Кофе и рестораны,29164,KZT,2393606,97129
10,Арайлым,Карта,2025-09-18,Отдых дома,1219,KZT,903264,834909
8,Алия,Карта,2025-08-24,Развлечения,3945,KZT,703488,750886
37,Раушан,Карта,2025-08-23,Отели,73074,KZT,1261443,212419
39,Салтанат,Карта,2025-09-05,Продукты питания,1222,KZT,1500725,1461805
42,Серік,Карта,2025-09-27,Такси,691,KZT,1118128,848420
3,Айжан,Карта,2025-10-06,Кофе и рестораны,8488,KZT,1106392,851824
21,Динара,Карта,2025-08-20,АЗС,10794,KZT,1590432,512113
29,Зере,Карта,2025-08-14,Продукты питания,11466,KZT,1063354,1206709
1,Айгерім,Карта,2025-08-11,Продукты питания,8069,KZT,2168344,170820
6,Айсұлу,Карта,2025-09-30,Развлечения,458,KZT,584808,271086
27,Жанель,Карта,2025-09-14,Кофе и рестораны,42522,KZT,2466811,478293
24,Ерлан,Карта,2025-08-24,Отдых дома,2037,KZT,2364205,2130238
30,Инабат,Карта,2025-09-26,Отдых дома,931,KZT,2288846,1844876
4,Айназ,Карта,2025-08-09,Доставка еды,3957,KZT,947937,767480
18,Ботагөз,Карта,2025-09-15,Продукты питания,14487,KZT,1151505,531208
43,Сәуле,Карта,2025-08-15,Продукты питания,3455,KZT,2191949,434365
36,Нұрсұлтан,Карта,2025-07-28,Продукты питания,3627,KZT,2456129,1078509
14,Ақмарал,Карта,2025-09-30,Развлечения,9779,KZT,1199272,209166
33,Мурат,Карта,2025-08-14,Отдых дома,2074,KZT,1419977,581454
33,Мурат,Карта,2025-08-14,Развлечения,15827,KZT,1419977,581454
41,Санжар,Карта,2025-07-25,Продукты питания,13949,KZT,2093193,1709280
3,Айжан,Карта,2025-09-17,Кофе и рестораны,13837,KZT,1106392,851824
29,Зере,Карта,2025-08-31,Развлечения,8642,KZT,1063354,1206709
16,Бауыржан,Карта,2025-10-15,Продукты питания,16354,KZT,1598485,1288866
44,Талғат,Карта,2025-09-13,Путешествия,122151,KZT,1827179,1061071
14,Ақмарал,Карта,2025-10-09,Отдых дома,2202,KZT,1199272,209166
39,Салтанат,Карта,2025-08-13,Кофе и рестораны,14590,KZT,1500725,1461805
45,Темірлан,Карта,2025-07-22,Продукты питания,13370,KZT,2045609,2305548
31,Мадина,Карта,2025-09-24,Играем дома,2526,KZT,896448,537204
43,Сәуле,Карта,2025-09-10,АЗС,3180,KZT,2191949,434365
36,Нұрсұлтан,Карта,2025-08-28,АЗС,4707,KZT,2456129,1078509
38,Рустем,Карта,2025-07-27,Отели,9255,KZT,456574,260287
42,Серік,Карта,2025-09-21,Отдых дома,2278,KZT,1118128,848420
18,Ботагөз,Карта,2025-09-22,Путешествия,55387,KZT,1151505,531208
33,Мурат,Карта,2025-09-03,Кино,1440,KZT,1419977,581454
7,Айым,Карта,2025-08-15,Продукты питания,4331,KZT,730892,532540
31,Мадина,Карта,2025-08-22,Отдых дома,586,KZT,896448,537204
8,Алия,Карта,2025-09-15,Кофе и рестораны,1296,KZT,703488,750886
7,Айым,Карта,2025-08-11,Продукты питания,1732,KZT,730892,532540
39,Салтанат,Карта,2025-07-28,АЗС,7982,KZT,1500725,1461805
21,Динара,Карта,2025-10-15,Отдых дома,506,KZT,1590432,512113
22,Дияс,Карта,2025-07-27,Такси,2730,KZT,2393606,97129
49,Әлихан,Карта,2025-08-29,Кофе и рестораны,2840,KZT,1523631,877437
6,Айсұлу,Карта,2025-08-20,Развлечения,6856,KZT,584808,271086
7,Айым,Карта,2025-08-16,Доставка еды,1302,KZT,730892,532540
36,Нұрсұлтан,Карта,2025-09-22,Играем дома,3011,KZT,2456129,1078509
3,Айжан,Карта,2025-10-14,Такси,2363,KZT,1106392,851824
23,Ерасыл,Карта,2025-09-03,Играем дома,1152,KZT,1198223,598112
49,Әлихан,Карта,2025-08-09,Продукты питания,18219,KZT,1523631,877437
22,Дияс,Карта,2025-09-20,Кофе и рестораны,4695,KZT,2393606,97129
40,Самал,Карта,2025-10-16,Продукты питания,4014,KZT,1486273,750536
17,Бағдат,Карта,2025-08-18,Продукты питания,27748,KZT,2283414,1101524
38,Рустем,Карта,2025-10-09,Развлечения,2005,KZT,456574,260287
40,Самал,Карта,2025-09-04,Играем дома,9299,KZT,1486273,750536
12,Аружан,Карта,2025-08-22,Продукты питания,10896,KZT,2121500,575730
45,Темірлан,Карта,2025-08-27,Путешествия,59149,KZT,2045609,2305548
9,Алтынай,Карта,2025-08-12,Играем дома,2273,KZT,1816149,1494081
39,Салтанат,Карта,2025-10-10,Отдых дома,1542,KZT,1500725,1461805
14,Ақмарал,Карта,2025-09-25,Отдых дома,2419,KZT,1199272,209166
12,Аружан,Карта,2025-08-09,Отдых дома,751,KZT,2121500,575730
17,Бағдат,Карта,2025-08-01,Продукты питания,24621,KZT,2283414,1101524
13,Ақбота,Карта,2025-08-04,Продукты питания,6355,KZT,1461785,1723019
28,Жансая,Карта,2025-07-27,Кофе и рестораны,14120,KZT,1343635,525236
14,Ақмарал,Карта,2025-08-20,Доставка еды,1243,KZT,1199272,209166
19,Гаухар,Карта,2025-10-18,Кофе и рестораны,7423,KZT,697027,1874
7,Айым,Карта,2025-08-07,Доставка еды,3394,KZT,730892,532540
14,Ақмарал,Карта,2025-09-06,АЗС,3972,KZT,1199272,209166
3,Айжан,Карта,2025-07-25,Доставка еды,3428,KZT,1106392,851824
4,Айназ,Карта,2025-08-05,Отели,47598,KZT,947937,767480
27,Жанель,Карта,2025-09-21,Продукты питания,5945,KZT,2466811,478293
44,Талғат,Карта,2025-09-02,Продукты питания,18105,KZT,1827179,1061071
33,Мурат,Карта,2025-08-06,Продукты питания,17300,KZT,1419977,581454
42,Серік,Карта,2025-08-01,Кофе и рестораны,10306,KZT,1118128,848420
42,Серік,Карта,2025-09-22,Кофе и рестораны,13907,KZT,1118128,848420
10,Арайлым,Карта,2025-07-25,АЗС,2435,KZT,903264,834909
30,Инабат,Карта,2025-07-29,Отдых дома,2946,KZT,2288846,1844876
6,Айсұлу,Карта,2025-08-09,Развлечения,7198,KZT,584808,271086
41,Санжар,Карта,2025-09-28,Отели,105338,KZT,2093193,1709280
5,Айнұр,Карта,2025-10-11,Такси,4819,KZT,2297210,6014
45,Темірлан,Карта,2025-08-29,Доставка еды,6765,KZT,2045609,2305548
7,Айым,Карта,2025-10-09,Кофе и рестораны,8284,KZT,730892,532540
19,Гаухар,Карта,2025-07-27,Кофе и рестораны,8799,KZT,697027,1874
31,Мадина,Карта,2025-10-10,Продукты питания,12496,KZT,896448,537204
35,Нұржан,Карта,2025-08-11,Такси,2427,KZT,2076357,623460
20,Данияр,Карта,2025-10-09,Развлечения,7328,KZT,658844,37786
40,Самал,Карта,2025-09-24,Кофе и рестораны,21262,KZT,1486273,750536
11,Арман,Карта,2025-07-25,Отдых дома,835,KZT,2449275,1140829
50,Әсел,Карта,2025-08-26,Путешествия,87187,KZT,2439680,271729
16,Бауыржан,Карта,2025-09-30,АЗС,9641,KZT,1598485,1288866
44,Талғат,Карта,2025-09-28,Продукты питания,18398,KZT,1827179,1061071
34,Назым,Карта,2025-09-30,Играем дома,2678,KZT,450547,441763
40,Самал,Карта,2025-09-25,АЗС,10280,KZT,1486273,750536
19,Гаухар,Карта,2025-08-30,Продукты питания,3064,KZT,697027,1874
3,Айжан,Карта,2025-10-16,АЗС,4628,KZT,1106392,851824
24,Ерлан,Карта,2025-08-23,Кофе и рестораны,4237,KZT,2364205,2130238
19,Гаухар,Карта,2025-07-28,АЗС,3487,KZT,697027,1874
22,Дияс,Карта,2025-08-24,Кино,4042,KZT,2393606,97129
31,Мадина,Карта,2025-09-29,Развлечения,11320,KZT,896448,537204
50,Әсел,Карта,2025-08-20,Продукты питания,34494,KZT,2439680,271729
36,Нұрсұлтан,Карта,2025-09-02,АЗС,14665,KZT,2456129,1078509
2,Айдос,Карта,2025-09-02,Такси,599,KZT,862587,935275
16,Бауыржан,Карта,2025-09-06,АЗС,10956,KZT,1598485,1288866
22,Дияс,Карта,2025-08-10,Кино,1227,KZT,2393606,97129
23,Ерасыл,Карта,2025-09-10,АЗС,10609,KZT,1198223,598112
33,Мурат,Карта,2025-08-15,АЗС,2672,KZT,1419977,581454
21,Динара,Карта,2025-08-22,Путешествия,111393,KZT,1590432,512113
13,Ақбота,Карта,2025-09-08,Продукты питания,8529,KZT,1461785,1723019
10,Арайлым,Карта,2025-09-24,Продукты питания,8912,KZT,903264,834909
36,Нұрсұлтан,Карта,2025-08-17,Продукты питания,12546,KZT,2456129,1078509
44,Талғат,Карта,2025-08-08,АЗС,7970,KZT,1827179,1061071
13,Ақбота,Карта,2025-08-17,Отдых дома,1576,KZT,1461785,1723019
39,Салтанат,Карта,2025-10-01,Продукты питания,4036,KZT,1500725,1461805
30,Инабат,Карта,2025-09-11,Кино,1774,KZT,2288846,1844876
7,Айым,Карта,2025-07-28,Доставка еды,778,KZT,730892,532540
38,Рустем,Карта,2025-09-14,АЗС,2498,KZT,456574,260287
16,Бауыржан,Карта,2025-08-15,АЗС,11119,KZT,1598485,1288866
18,Ботагөз,Карта,2025-09-13,Кофе и рестораны,10121,KZT,1151505,531208
27,Жанель,Карта,2025-07-20,Отели,41509,KZT,2466811,478293
11,Арман,Карта,2025-08-23,Развлечения,30097,KZT,2449275,1140829
20,Данияр,Карта,2025-10-07,Кино,441,KZT,658844,37786
30,Инабат,Карта,2025-08-29,Продукты питания,15440,KZT,2288846,1844876
6,Айсұлу,Карта,2025-08-26,Продукты питания,6426,KZT,584808,271086
33,Мурат,Карта,2025-08-02,АЗС,6084,KZT,1419977,581454
41,Санжар,Карта,2025-09-08,Отели,63840,KZT,2093193,1709280
27,Жанель,Карта,2025-08-31,Доставка еды,9691,KZT,2466811,478293
7,Айым,Карта,2025-07-27,Продукты питания,5381,KZT,730892,532540
28,Жансая,Карта,2025-10-10,Продукты питания,13269,KZT,1343635,525236
18,Ботагөз,Карта,2025-09-04,Продукты питания,6029,KZT,1151505,531208
35,Нұржан,Карта,2025-10-16,АЗС,14806,KZT,2076357,623460
34,Назым,Карта,2025-09-16,Кофе и рестораны,472,KZT,450547,441763
30,Инабат,Карта,2025-08-24,Отели,90235,KZT,2288846,1844876
12,Аружан,Карта,2025-09-21,Отели,77612,KZT,2121500,575730
11,Арман,Карта,2025-09-13,Такси,457,KZT,2449275,1140829
27,Жанель,Карта,2025-10-10,Кофе и рестораны,31364,KZT,2466811,478293
49,Әлихан,Карта,2025-08-03,Развлечения,12719,KZT,1523631,877437
46,Томирис,Карта,2025-10-05,Развлечения,1853,KZT,555224,575506
20,Данияр,Карта,2025-07-30,Кофе и рестораны,10302,KZT,658844,37786
46,Томирис,Карта,2025-08-31,Продукты питания,1130,KZT,555224,575506
6,Айсұлу,Карта,2025-07-30,Кофе и рестораны,6014,KZT,584808,271086
5,Айнұр,Карта,2025-08-01,Продукты питания,2248,KZT,2297210,6014
9,Алтынай,Карта,2025-10-09,Продукты питания,4660,KZT,1816149,1494081
11,Арман,Карта,2025-08-22,АЗС,13556,KZT,2449275,1140829
44,Талғат,Карта,2025-09-29,Кофе и рестораны,32239,KZT,1827179,1061071
13,Ақбота,Карта,2025-08-28,Путешествия,74785,KZT,1461785,1723019
16,Бауыржан,Карта,2025-08-16,Такси,3095,KZT,1598485,1288866
41,Санжар,Карта,2025-10-03,Отдых дома,3635,KZT,2093193,1709280
18,Ботагөз,Карта,2025-08-03,Путешествия,79806,KZT,1151505,531208
19,Гаухар,Карта,2025-09-09,Продукты питания,11761,KZT,697027,1874
8,Алия,Карта,2025-07-23,Продукты питания,4789,KZT,703488,750886
23,Ерасыл,Карта,2025-10-12,Путешествия,56603,KZT,1198223,598112
15,Балжан,Карта,2025-09-04,Кино,1018,KZT,693596,578208
37,Раушан,Карта,2025-09-12,Кофе и рестораны,17411,KZT,1261443,212419
5,Айнұр,Карта,2025-10-14,Продукты питания,13605,KZT,2297210,6014
47,Қайрат,Карта,2025-08-27,Развлечения,5645,KZT,813028,447386
31,Мадина,Карта,2025-10-04,Кофе и рестораны,14100,KZT,896448,537204
37,Раушан,Карта,2025-07-21,Кофе и рестораны,5548,KZT,1261443,212419
13,Ақбота,Карта,2025-08-28,Доставка еды,908,KZT,1461785,1723019
30,Инабат,Карта,2025-10-10,Кофе и рестораны,12340,KZT,2288846,1844876
50,Әсел,Карта,2025-08-16,Продукты питания,3152,KZT,2439680,271729
19,Гаухар,Карта,2025-07-23,Такси,2188,KZT,697027,1874
49,Әлихан,Карта,2025-09-13,АЗС,5432,KZT,1523631,877437
7,Айым,Карта,2025-09-29,Кофе и рестораны,4968,KZT,730892,532540
7,Айым,Карта,2025-08-09,Кофе и рестораны,6026,KZT,730892,532540
17,Бағдат,Карта,2025-09-13,Кофе и рестораны,16179,KZT,2283414,1101524
15,Балжан,Карта,2025-09-30,Продукты питания,3508,KZT,693596,578208
3,Айжан,Карта,2025-09-27,Продукты питания,9380,KZT,1106392,851824
7,Айым,Карта,2025-08-03,Доставка еды,3276,KZT,730892,532540
34,Назым,Карта,2025-09-27,Развлечения,1362,KZT,450547,441763
2,Айдос,Карта,2025-09-05,Развлечения,4290,KZT,862587,935275
45,Темірлан,Карта,2025-08-09,Путешествия,6624,KZT,2045609,2305548
13,Ақбота,Карта,2025-09-21,Кино,760,KZT,1461785,1723019
38,Рустем,Карта,2025-10-07,Путешествия,5689,KZT,456574,260287
29,Зере,Карта,2025-09-25,Продукты питания,2805,KZT,1063354,1206709
42,Серік,Карта,2025-10-11,Отели,13497,KZT,1118128,848420
23,Ерасыл,Карта,2025-07-28,Развлечения,2748,KZT,1198223,598112
14,Ақмарал,Карта,2025-08-30,АЗС,5821,KZT,1199272,209166
50,Әсел,Карта,2025-09-17,Кофе и рестораны,19682,KZT,2439680,271729
7,Айым,Карта,2025-09-18,Продукты питания,2706,KZT,730892,532540
5,Айнұр,Карта,2025-09-19,Отели,70254,KZT,2297210,6014
2,Айдос,Карта,2025-08-19,Продукты питания,1990,KZT,862587,935275
3,Айжан,Карта,2025-08-04,АЗС,2456,KZT,1106392,851824
20,Данияр,Карта,2025-07-25,Играем дома,3589,KZT,658844,37786
7,Айым,Карта,2025-07-30,АЗС,1193,KZT,730892,532540
50,Әсел,Карта,2025-10-02,Развлечения,15907,KZT,2439680,271729
38,Рустем,Карта,2025-10-10,Отдых дома,325,KZT,456574,260287
35,Нұржан,Карта,2025-08-08,Отдых дома,2056,KZT,2076357,623460
21,Динара,Карта,2025-09-18,Кофе и рестораны,4088,KZT,1590432,512113
15,Балжан,Карта,2025-08-15,Доставка еды,3348,KZT,693596,578208
22,Дияс,Карта,2025-09-08,Отдых дома,1253,KZT,2393606,97129
6,Айсұлу,Карта,2025-09-28,Продукты питания,3931,KZT,584808,271086
24,Ерлан,Карта,2025-08-07,Такси,2691,KZT,2364205,2130238
37,Раушан,Карта,2025-07-30,Отдых дома,1732,KZT,1261443,212419
32,Меруерт,Карта,2025-07-28,Продукты питания,13045,KZT,1310434,412250
40,Самал,Карта,2025-09-16,Такси,3014,KZT,1486273,750536
41,Санжар,Карта,2025-07-22,Кино,2238,KZT,2093193,1709280
14,Ақмарал,Карта,2025-07-24,Кофе и рестораны,10102,KZT,1199272,209166
43,Сәуле,Карта,2025-09-06,Развлечения,25066,KZT,2191949,434365
24,Ерлан,Карта,2025-09-18,Кофе и рестораны,28045,KZT,2364205,2130238
46,Томирис,Карта,2025-08-20,Кино,695,KZT,555224,575506
40,Самал,Карта,2025-08-25,АЗС,3584,KZT,1486273,750536
11,Арман,Карта,2025-09-19,Кофе и рестораны,21669,KZT,2449275,1140829
41,Санжар,Карта,2025-08-27,Отдых дома,2634,KZT,2093193,1709280
7,Айым,Карта,2025-10-04,Отдых дома,700,KZT,730892,532540
49,Әлихан,Карта,2025-09-01,Продукты питания,5749,KZT,1523631,877437
31,Мадина,Карта,2025-10-02,Кофе и рестораны,2407,KZT,896448,537204
12,Аружан,Карта,2025-07-29,Отдых дома,2969,KZT,2121500,575730
34,Назым,Карта,2025-07-21,Продукты питания,3435,KZT,450547,441763
18,Ботагөз,Карта,2025-09-01,Продукты питания,16357,KZT,1151505,531208
9,Алтынай,Карта,2025-10-11,Продукты питания,1226,KZT,1816149,1494081
3,Айжан,Карта,2025-09-14,Продукты питания,7944,KZT,1106392,851824
27,Жанель,Карта,2025-09-07,Продукты питания,3118,KZT,2466811,478293
45,Темірлан,Карта,2025-09-08,Такси,959,KZT,2045609,2305548
34,Назым,Карта,2025-08-17,Кино,720,KZT,450547,441763
8,Алия,Карта,2025-07-28,Отели,7653,KZT,703488,750886
27,Жанель,Карта,2025-09-07,Развлечения,31632,KZT,2466811,478293
6,Айсұлу,Карта,2025-10-04,Доставка еды,674,KZT,584808,271086
43,Сәуле,Карта,2025-09-01,АЗС,4027,KZT,2191949,434365
50,Әсел,Карта,2025-08-06,Кофе и рестораны,40014,KZT,2439680,271729
25,Жазира,Карта,2025-08-19,Развлечения,1789,KZT,2152892,1220948
36,Нұрсұлтан,Карта,2025-09-07,АЗС,14633,KZT,2456129,1078509
22,Дияс,Карта,2025-08-02,Играем дома,16707,KZT,2393606,97129
45,Темірлан,Карта,2025-10-02,Продукты питания,17276,KZT,2045609,2305548
17,Бағдат,Карта,2025-08-17,Продукты питания,27096,KZT,2283414,1101524
2,Айдос,Карта,2025-10-10,АЗС,5420,KZT,862587,935275
11,Арман,Карта,2025-09-27,Играем дома,15920,KZT,2449275,1140829
39,Салтанат,Карта,2025-10-04,Продукты питания,8362,KZT,1500725,1461805
31,Мадина,Карта,2025-08-02,Развлечения,4620,KZT,896448,537204
17,Бағдат,Карта,2025-10-13,Продукты питания,24492,KZT,2283414,1101524
15,Балжан,Карта,2025-08-10,Продукты питания,6471,KZT,693596,578208
34,Назым,Карта,2025-10-06,Продукты питания,915,KZT,450547,441763
30,Инабат,Карта,2025-10-08,Продукты питания,19026,KZT,2288846,1844876
19,Гаухар,Карта,2025-09-19,Кофе и рестораны,1883,KZT,697027,1874
19,Гаухар,Карта,2025-10-06,Кофе и рестораны,1644,KZT,697027,1874
48,Қуат,Карта,2025-07-25,Кофе и рестораны,737,KZT,442697,2156
30,Инабат,Карта,2025-09-04,Продукты питания,17795,KZT,2288846,1844876
2,Айдос,Карта,2025-09-28,Продукты питания,7960,KZT,862587,935275
48,Қуат,Карта,2025-08-26,Продукты питания,3023,KZT,442697,2156
19,Гаухар,Карта,2025-08-12,Продукты питания,6846,KZT,697027,1874
47,Қайрат,Карта,2025-08-19,Доставка еды,2321,KZT,813028,447386
15,Балжан,Карта,2025-09-07,Продукты питания,4005,KZT,693596,578208
46,Томирис,Карта,2025-08-06,Отдых дома,815,KZT,555224,575506
